SCANNED TRANSCRIPT MANIFEST
============================================================
FORMAT: filename | source | [categories] | summary
2026-05-25_The_Six_Reasons_Companies_Fail.txt | dan_martell | [A+D] | ------------------------------------------------------------
2026-05-25_The_TOP_AI_Tools_of_2026.txt | dan_martell | [B] | ------------------------------------------------------------
2026-05-25_The_Top_5_Lead_Generation_Strategies.txt | dan_martell | [A+C+D+E] | ------------------------------------------------------------
2026-05-25_The_Top_7_Mistakes_First_Time_Software_Founders_Make.txt | dan_martell | [N/A] | Title: The Top 7 Mistakes First Time Software Founders Make
2026-05-25_The_Ultimate_SaaS_Financial_Guide_with_Mark_MacLeod_@_SurePath_Capital.txt | dan_martell | [B+C+D] | Title: The Ultimate SaaS Financial Guide with Mark MacLeod @ SurePath Capital
2026-05-25_The_Untold_Truth_of_Money_-_How_to_Get_Rich_Faster.txt | dan_martell | [A+B+C+D+E] | Title: The Untold Truth of Money - How to Get Rich Faster
2026-05-25_The_best_3_AI_tool_stack_for_$50..txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_best_AI_stack_for_$50..txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_best_AI_tools....txt | dan_martell | [A] | ------------------------------------------------------------
2026-05-25_The_best_AI_tools_for_your_business..txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_best_AI_tools_for_your_everyday_tasks....txt | dan_martell | [N/A] | Title: The best AI tools for your everyday tasks...
2026-05-25_The_best_AI_tools_for_your_everyday_tasks..txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_best_AI_tools_in_2026.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_best_AI_tools_of_2026.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_best_AI_tools_to_use_in_your_business..txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_best_books_to_read_in_2026.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_The_best_investment_I_ever_made....txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_best_piece_of_parenting_advice_is....txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_fastest_way_to_improve_in_sales.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_higher_you_go,_the_quieter_it_gets.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_most_attractive_thing_a_partner_can_do_is_support_you.txt | dan_martell | [N/A] | Title: The most attractive thing a partner can do is support you
2026-05-25_The_most_attractive_trait_in_a_partner.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_most_important_skill.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_most_important_thing_I've_ever_done....txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_most_popular_AI_tools_right_now..._which_one_is_best.txt | dan_martell | [N/A] | Title: The most popular AI tools right now... which one is best?
2026-05-25_The_most_powerful_AI_Agent_Iï¿½ve_ever_used_in_my_life.txt | dan_martell | [A+B+D] | Title: The most powerful AI Agent Iï¿½ve ever used in my life
2026-05-25_The_only_4_skills_you_need_to_build_a_$1B_companyï¿½.txt | dan_martell | [A+B+C+D+E] | Title: The only 4 skills you need to build a $1B companyï¿½
2026-05-25_The_only_4_skills_you_need_to_get_to_$10M_a_year....txt | dan_martell | [A+B+C+D+E] | Title: The only 4 skills you need to get to $10M a year...
2026-05-25_The_only_skill_you_need_to_become_a_millionaire_[Buy_Back_Your_Time].txt | dan_martell | [A+B+C+D+E] | Title: The only skill you need to become a millionaire [Buy Back Your Time]
2026-05-25_The_role_of_a_CEO.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_school_system_is_failing_your_kids.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_secret_to_success.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_ï¿½Who,_Not_Howï¿½_Strategy_of_Growth.txt | dan_martell | [B+D] | ------------------------------------------------------------
2026-05-25_There's_3_levels_of_AI....txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_There's_no_such_thing_as_work_life_balance.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_There's_only_7_numbers_to_track_in_your_business..txt | dan_martell | [N/A] | Title: There's only 7 numbers to track in your business.
2026-05-25_These_11_Books_Reveal_the_Secrets_of_the_Rich.txt | dan_martell | [A+B+C+D+E] | Title: These 11 Books Reveal the Secrets of the Rich
2026-05-25_These_13_Books_Made_Me_a_Multi-Millionaire_CEO.txt | dan_martell | [A+C+D+E] | Title: These 13 Books Made Me a Multi-Millionaire CEO
2026-05-25_These_4_AI_Automations_Will_Make_You_$1M_(With_Zero_Employees).txt | dan_martell | [A+B] | Title: These 4 AI Automations Will Make You $1M (With Zero Employees)
2026-05-25_These_5_AI_Agents_Will_Make_You_$1M_With_Zero_Employees.txt | dan_martell | [A+B] | Title: These 5 AI Agents Will Make You $1M With Zero Employees
2026-05-25_These_5_AI_Businesses_Will_Make_You_$1M_(With_Zero_Employees).txt | dan_martell | [B+D] | Title: These 5 AI Businesses Will Make You $1M (With Zero Employees)
2026-05-25_These_5_Ways_to_Use_AI_Will_Make_You_$1M_(Anyone_Can_Start).txt | dan_martell | [B+D] | Title: These 5 Ways to Use AI Will Make You $1M (Anyone Can Start)
2026-05-25_These_6_ChatGPT_Hacks_Will_Make_You_So_Much_Money_It_Feels_Illegal.txt | dan_martell | [A+D] | Title: These 6 ChatGPT Hacks Will Make You So Much Money It Feels Illegal
2026-05-25_These_6_SaaS_Business_Ideas_Will_Make_You_Rich_(2026).txt | dan_martell | [A+C+D] | Title: These 6 SaaS Business Ideas Will Make You Rich (2026)
2026-05-25_These_ChatGPT_Hacks_Will_Make_You_SO_Productive_It_Feels_Illegal.txt | dan_martell | [A+D+E] | Title: These ChatGPT Hacks Will Make You SO Productive It Feels Illegal
2026-05-25_These_Principles_Made_me_So_Rich_I_Questioned_the_Meaning_of_Money.txt | dan_martell | [A+B+C+D+E] | Title: These Principles Made me So Rich I Questioned the Meaning of Money
2026-05-25_These_Rules_Made_Me_So_Rich_I_Questioned_the_Meaning_of_Money.txt | dan_martell | [A+B+C+D+E] | Title: These Rules Made Me So Rich I Questioned the Meaning of Money
2026-05-25_These_Rules_Made_me_So_Rich_I_Questioned_The_Meaning_of_Life.txt | dan_martell | [A+D] | Title: These Rules Made me So Rich I Questioned The Meaning of Life
2026-05-25_These_books_will_make_you_successful.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_These_words_are_gonna_kill_your_business_in_2026.txt | dan_martell | [N/A] | Title: These words are gonna kill your business in 2026
2026-05-25_These_words_are_killing_your_business.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_This_Rule_Made_Me_So_Rich_I_Questioned_The_Meaning_of_Life.txt | dan_martell | [D] | Title: This Rule Made Me So Rich I Questioned The Meaning of Life
2026-05-25_This_Video_Will_Make_You_Dangerously_Smart_With_AI.txt | dan_martell | [A+B+D] | Title: This Video Will Make You Dangerously Smart With AI
2026-05-25_This_generation_is_soft.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_This_is_Your_Last_Chance_to_Get_Rich_(Before_AI_Replaces_You).txt | dan_martell | [N/A] | Title: This is Your Last Chance to Get Rich (Before AI Replaces You)
2026-05-25_This_is_how_you_start_a_business.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_This_is_why_people_should_be_able_to_use_AI.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_This_is_why_you_need_to_pick_your_kid's_hobbies.txt | dan_martell | [N/A] | Title: This is why you need to pick your kid's hobbies
2026-05-25_This_kid_is_going_places.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_This_kid_will_be_massively_successful.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Time_Management_101_Stop_Managing_Time.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_Tired_of_AI_sounding_like_a_Yes_Man_Try_this_prompt..txt | dan_martell | [N/A] | Title: Tired of AI sounding like a Yes Man? Try this prompt.
2026-05-25_Tobi_Lï¿½tke_The_Creator_of_Shopify.txt | dan_martell | [A+D] | ------------------------------------------------------------
2026-05-25_Top_5_Activities_of_a_Great_SaaS_Customer_Success_Manager.txt | dan_martell | [A+B+D+E] | Title: Top 5 Activities of a Great SaaS Customer Success Manager
2026-05-25_Top_7_Customer_Success_Metrics_You_Should_Measure.txt | dan_martell | [A+B] | Title: Top 7 Customer Success Metrics You Should Measure
2026-05-25_Top_9_AI_Trends_I'm_Betting_My_Bank_Account_On_in_2026.txt | dan_martell | [A] | Title: Top 9 AI Trends I'm Betting My Bank Account On in 2026
2026-05-25_Transform_Your_Dreams_Into_Reality.txt | dan_martell | [A+B+C+D+E] | ------------------------------------------------------------
2026-05-25_Trick_Your_Brain_to_Learn_Anything_(Fast).txt | dan_martell | [A+B+C+D] | ------------------------------------------------------------
2026-05-25_Turning_Pro_(i.e._Stop_F-ing_Around).txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Underrated_AI_tools_in_2026.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Underrated_vs_Overrated_AI_Tools_for_2026.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Upgrade_Your_SaaS_Company's_Customer_Support_with_Dave_@_UseProof.com_-_Escape_Velocity_Show_#1.txt | dan_martell | [B+D] | Title: Upgrade Your SaaS Company's Customer Support with Dave @ UseProof.com - Escape Velocity Show #1
2026-05-25_Use_ChatGPT_in_schools.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Use_SMS_in_Your_Marketing_&_Sales_Funnel.txt | dan_martell | [A+C] | ------------------------------------------------------------
2026-05-25_Use_This_Script_to_Pre-Sell_Your_Product.txt | dan_martell | [B+D] | ------------------------------------------------------------
2026-05-25_Using_Claude_at_school.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Using_High_Tempo_Testing_In_Your_Startup_To_Create_Predictable_Growth.txt | dan_martell | [A+B+D] | Title: Using High Tempo Testing In Your Startup To Create Predictable Growth
2026-05-25_Using_Setup_Fees_To_Scale_Your_SaaS.txt | dan_martell | [B+D] | ------------------------------------------------------------
2026-05-25_Value_Based_Pricing_How_To_Use_a_Pricing_Axis_To_Grow_Your_SaaS_Company's_Revenue.txt | dan_martell | [B] | Title: Value Based Pricing: How To Use a Pricing Axis To Grow Your SaaS Company's Revenue
2026-05-25_Wanna_change_your_life_Read_these_3_books..txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Wanna_get_better_at_sales_Stop_using_these_words..txt | dan_martell | [N/A] | Title: Wanna get better at sales? Stop using these words.
2026-05-25_Wanna_get_rich_Build_a_brand..txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Wanna_get_rich_Go_ALL_IN_on_AI..txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Wanna_raise_successful_kids_Teach_them_this_lesson..txt | dan_martell | [N/A] | Title: Wanna raise successful kids? Teach them this lesson.
2026-05-25_Wanna_raise_successful_kids_Teach_them_to_love_their_mom.txt | dan_martell | [N/A] | Title: Wanna raise successful kids? Teach them to love their mom
2026-05-25_Want_successful_kids_Pick_their_hobbies_for_them..txt | dan_martell | [N/A] | Title: Want successful kids? Pick their hobbies for them.
2026-05-25_Want_to_grow_your_business_DM_me_on_IG_SCALE.txt | dan_martell | [N/A] | Title: Want to grow your business? DM me on IG "SCALE"
2026-05-25_Want_to_grow_your_business_Message_me_on_IG_SCALE.txt | dan_martell | [N/A] | Title: Want to grow your business? Message me on IG "SCALE"
2026-05-25_Watch_This_If_Youï¿½re_Stuck_In_Your_Life_Ed_Mylett_Interview.txt | dan_martell | [D] | Title: Watch This If Youï¿½re Stuck In Your Life | Ed Mylett Interview
2026-05-25_Watch_This_if_You_Want_to_Go_Viral_in_2026_[Adley_Interview].txt | dan_martell | [A] | Title: Watch This if You Want to Go Viral in 2026 [Adley Interview]
2026-05-25_Watch_these_20_minutes_if_you_want_to_expand_to_a_new_market....txt | dan_martell | [A+B+C+D] | Title: Watch these 20 minutes if you want to expand to a new market...
2026-05-25_Watch_these_25_minutes_if_you_want_to_grow_your_business_in_2026.txt | dan_martell | [A+D] | Title: Watch these 25 minutes if you want to grow your business in 2026
2026-05-25_Watch_this_to_get_10_clients_in_30_days_(GUARANTEED).txt | dan_martell | [B+C+D] | Title: Watch this to get 10 clients in 30 days (GUARANTEED)
2026-05-25_We_hit_100K_subscribers!.txt | dan_martell | [B+D] | ------------------------------------------------------------
2026-05-25_Welcome_To_My_Channel_Dan_Martell.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_What's_the_$50_to_fix_it_rule.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_What_AI_Tips_are_ACTUALLY_important_in_2026.txt | dan_martell | [N/A] | Title: What AI Tips are ACTUALLY important in 2026?
2026-05-25_What_Buyers_Look_For_in_a_SaaS_Business_with_Thomas_@_FEInternational.com_-_Escape_Velocity_Show_#22.txt | dan_martell | [A+B+C+D+E] | Title: What Buyers Look For in a SaaS Business with Thomas @ FEInternational.com - Escape Velocity Show #22
2026-05-25_What_Claude_tool_is_right_for_you.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_What_Claude_tool_should_you_use.txt | dan_martell | [N/A] | ------------------------------------------------------------
